order_id,order_date,product_id,qty_ordered,payment_method,cust_id,branch_id,team_id
100396539,12/22/2020,P00032,3,grab pay,44585,B00046,T00046
100396560,12/22/2020,P00027,3,cash,53884,B00002,T00002
100396560,12/22/2020,P00007,2,credit card,53884,B00002,T00002
100396560,12/22/2020,P00022,2,credit card,53884,B00002,T00002
100396587,12/22/2020,P00047,3,cash,44585,B00045,T00045
100396587,12/22/2020,P00017,3,Big Pay,44585,B00045,T00045
100396641,12/22/2020,P00017,3,debit card,8123,B00001,T00054
100396706,12/22/2020,P00035,3,boost,25727,B00004,T00004
100396713,12/22/2020,P00048,3,touch n go,25727,B00005,T00005
100396730,12/22/2020,P00020,3,debit card,7915,B00047,T00047
100396779,12/22/2020,P00040,3,grab pay,44445,B00015,T00015
100396793,12/22/2020,P00049,2,Big Pay,4102,B00021,T00021
100396793,12/22/2020,P00028,2,credit card,4102,B00021,T00021
100396793,12/22/2020,P00042,2,Big Pay,4102,B00021,T00021
100396808,12/22/2020,P00013,2,touch n go,5231,B00034,T00034
100396808,12/22/2020,P00046,2,cash,5231,B00034,T00034
100396808,12/22/2020,P00045,2,Big Pay,5231,B00034,T00034
100396808,12/22/2020,P00041,2,debit card,5231,B00034,T00034
100396808,12/22/2020,P00023,2,MAE,5231,B00034,T00034
100396826,12/22/2020,P00021,2,credit card,44445,B00018,T00018
100396826,12/22/2020,P00025,2,cash,44445,B00018,T00018
100396833,12/22/2020,P00020,2,touch n go,44445,B00040,T00040
100396833,12/22/2020,P00028,2,boost,44445,B00040,T00040
100396840,12/22/2020,P00002,3,cash,44445,B00017,T00017
100396844,12/22/2020,P00015,2,MAE,48199,B00029,T00029
100396870,12/22/2020,P00046,2,MAE,23918,B00022,T00070
100396874,12/22/2020,P00020,2,cash,4102,B00002,T00002
100396885,12/22/2020,P00010,2,debit card,48199,B00048,T00061
100396936,12/22/2020,P00017,2,touch n go,56791,B00009,T00009
100396954,12/22/2020,P00011,2,MAE,800,B00020,T00020
100396966,12/22/2020,P00013,2,debit card,44619,B00020,T00020
100396970,12/22/2020,P00028,2,grab pay,44619,B00049,T00049
100397009,12/22/2020,P00003,2,shopee pay,42083,B00006,T00072
100397034,12/22/2020,P00026,2,cash,47124,B00026,T00026
100397078,12/22/2020,P00038,2,touch n go,11816,B00030,T00030
100397110,12/22/2020,P00005,3,touch n go,55731,B00045,T00045
100397110,12/22/2020,P00049,2,Big Pay,55731,B00045,T00045
100397110,12/22/2020,P00027,2,grab pay,55731,B00045,T00045
100397138,12/22/2020,P00017,3,touch n go,55731,B00032,T00032
100397138,12/22/2020,P00031,2,shopee pay,55731,B00032,T00032
100397449,12/22/2020,P00025,2,debit card,13575,B00020,T00020
100397468,12/22/2020,P00044,2,debit card,58022,B00001,T00054
100397499,12/22/2020,P00047,3,touch n go,59158,B00003,T00003
100397499,12/22/2020,P00017,3,shopee pay,59158,B00003,T00003
100397500,12/22/2020,P00008,3,Big Pay,52670,B00022,T00067
100397500,12/22/2020,P00046,3,Big Pay,52670,B00022,T00067
100397500,12/22/2020,P00045,5,Big Pay,52670,B00022,T00067
100397500,12/22/2020,P00033,3,MAE,52670,B00022,T00067
100397500,12/22/2020,P00003,3,Big Pay,52670,B00022,T00067
100397526,12/22/2020,P00039,2,grab pay,60414,B00016,T00016
100397556,12/22/2020,P00009,1,shopee pay,10896,B00030,T00030
100397556,12/22/2020,P00015,1,shopee pay,10896,B00030,T00030
100397556,12/22/2020,P00013,1,boost,10896,B00030,T00030
100397556,12/22/2020,P00034,1,debit card,10896,B00030,T00030
100397556,12/22/2020,P00033,1,touch n go,10896,B00030,T00030
100397556,12/22/2020,P00014,1,shopee pay,10896,B00030,T00030
100397556,12/22/2020,P00005,1,cash,10896,B00030,T00030
100397575,12/22/2020,P00035,2,touch n go,60414,B00037,T00037
100397584,12/22/2020,P00032,2,touch n go,2974,B00013,T00013
100397584,12/22/2020,P00005,2,shopee pay,2974,B00013,T00013
100397606,12/22/2020,P00007,1,touch n go,10896,B00016,T00016
100397606,12/22/2020,P00033,1,credit card,10896,B00016,T00016
100397701,12/22/2020,P00033,2,Big Pay,14876,B00042,T00042
100397722,12/22/2020,P00023,3,touch n go,14876,B00009,T00009
100397729,12/22/2020,P00004,2,shopee pay,21101,B00038,T00038
100397747,12/22/2020,P00034,2,grab pay,59566,B00020,T00020
100397747,12/22/2020,P00026,2,credit card,59566,B00020,T00020
100397777,12/22/2020,P00029,2,touch n go,5769,B00048,T00048
100397800,12/22/2020,P00017,2,boost,5769,B00021,T00021
100397800,12/22/2020,P00001,2,boost,5769,B00021,T00021
100397878,12/22/2020,P00043,2,credit card,54235,B00012,T00012
100397878,12/22/2020,P00026,3,cash,54235,B00012,T00012
100397886,12/22/2020,P00007,2,Big Pay,9544,B00008,T00078
100397886,12/22/2020,P00044,2,shopee pay,9544,B00008,T00078
100397925,12/22/2020,P00004,2,shopee pay,14876,B00020,T00020
100397929,12/22/2020,P00020,2,shopee pay,14876,B00031,T00064
100397949,12/22/2020,P00038,2,shopee pay,15106,B00033,T00033
100397949,12/22/2020,P00042,2,cash,15106,B00033,T00033
100397949,12/22/2020,P00030,2,debit card,15106,B00033,T00033
100397961,12/22/2020,P00034,2,touch n go,53884,B00024,T00024
100397961,12/22/2020,P00028,3,cash,53884,B00024,T00024
100397961,12/22/2020,P00040,3,touch n go,53884,B00024,T00024
100397973,12/22/2020,P00009,3,touch n go,15106,B00040,T00040
100397977,12/22/2020,P00010,3,MAE,53884,B00044,T00073
100397977,12/22/2020,P00028,3,debit card,53884,B00044,T00073
100397977,12/22/2020,P00019,3,cash,53884,B00044,T00073
100397990,12/22/2020,P00011,3,grab pay,53884,B00006,T00057
100397990,12/22/2020,P00040,3,debit card,53884,B00006,T00057
100397990,12/22/2020,P00021,3,debit card,53884,B00006,T00057
100398019,12/22/2020,P00029,3,Big Pay,53884,B00007,T00007
100398019,12/22/2020,P00018,3,credit card,53884,B00007,T00007
100398019,12/22/2020,P00032,3,debit card,53884,B00007,T00007
100398148,12/22/2020,P00001,1,debit card,23729,B00036,T00036
100398159,12/22/2020,P00026,3,grab pay,23729,B00018,T00018
100398326,12/22/2020,P00018,3,touch n go,9069,B00034,T00034
100398343,12/22/2020,P00029,1,boost,44950,B00043,T00080
100398364,12/22/2020,P00034,2,shopee pay,3377,B00016,T00016
100398372,12/22/2020,P00001,2,credit card,3377,B00004,T00004
100398385,12/22/2020,P00023,3,Big Pay,44950,B00029,T00075
100398393,12/22/2020,P00006,3,shopee pay,36498,B00008,T00008
100398393,12/22/2020,P00027,2,MAE,36498,B00008,T00008
100398393,12/22/2020,P00022,2,MAE,36498,B00008,T00008
100398468,12/23/2020,P00037,2,touch n go,59158,B00027,T00027
100398475,12/23/2020,P00022,2,grab pay,59158,B00018,T00018
100398487,12/23/2020,P00038,2,shopee pay,44619,B00030,T00071
100398496,12/23/2020,P00011,2,boost,45300,B00033,T00076
100398527,12/23/2020,P00003,2,Big Pay,45300,B00027,T00027
100398533,12/23/2020,P00033,2,MAE,9406,B00007,T00053
100398649,12/23/2020,P00023,2,debit card,459,B00014,T00077
100398715,12/23/2020,P00043,2,Big Pay,45300,B00015,T00015
100398888,12/23/2020,P00012,2,credit card,57012,B00004,T00004
100398922,12/23/2020,P00018,2,debit card,59587,B00046,T00046
100398948,12/23/2020,P00007,2,MAE,1963,B00003,T00003
100398951,12/23/2020,P00019,2,touch n go,48199,B00028,T00028
100398953,12/23/2020,P00012,2,Big Pay,48199,B00005,T00005
100398964,12/23/2020,P00030,2,touch n go,59587,B00042,T00042
100399052,12/23/2020,P00029,2,boost,44445,B00041,T00055
100399065,12/23/2020,P00047,1,debit card,64,B00008,T00078
100399076,12/23/2020,P00039,2,touch n go,53231,B00029,T00075
100399097,12/23/2020,P00005,2,cash,44445,B00033,T00033
100399100,12/23/2020,P00019,2,shopee pay,48764,B00049,T00049
100399104,12/23/2020,P00013,2,Big Pay,48764,B00040,T00040
100399111,12/23/2020,P00004,2,grab pay,48764,B00015,T00015
100399126,12/23/2020,P00025,2,shopee pay,5095,B00030,T00071
100399205,12/23/2020,P00038,2,boost,60111,B00004,T00004
100399205,12/23/2020,P00036,2,debit card,60111,B00004,T00004
100399205,12/23/2020,P00039,2,credit card,60111,B00004,T00004
100399205,12/23/2020,P00044,2,boost,60111,B00004,T00004
100399205,12/23/2020,P00041,2,credit card,60111,B00004,T00004
100399205,12/23/2020,P00013,2,boost,60111,B00004,T00004
100399205,12/23/2020,P00020,2,Big Pay,60111,B00004,T00004
100399205,12/23/2020,P00021,2,debit card,60111,B00004,T00004
100399205,12/23/2020,P00047,2,boost,60111,B00004,T00004
100399205,12/23/2020,P00008,2,cash,60111,B00004,T00004
100399216,12/23/2020,P00017,2,cash,33639,B00043,T00062
100399219,12/23/2020,P00036,3,credit card,44445,B00032,T00059
100399236,12/23/2020,P00039,2,boost,48199,B00036,T00036
100399254,12/23/2020,P00034,3,Big Pay,9069,B00044,T00073
100399266,12/23/2020,P00002,2,grab pay,3256,B00016,T00016
100399321,12/23/2020,P00037,2,shopee pay,35698,B00029,T00029
100399321,12/23/2020,P00013,2,touch n go,35698,B00029,T00029
100399348,12/23/2020,P00026,3,credit card,44585,B00032,T00032
100399378,12/23/2020,P00050,3,touch n go,44585,B00025,T00025
100399390,12/23/2020,P00028,2,touch n go,38756,B00002,T00002
100399427,12/23/2020,P00027,2,MAE,4797,B00048,T00061
100399427,12/23/2020,P00014,2,Big Pay,4797,B00048,T00061
100399427,12/23/2020,P00043,2,shopee pay,4797,B00048,T00061
100399427,12/23/2020,P00025,2,grab pay,4797,B00048,T00061
100399443,12/23/2020,P00016,3,MAE,48199,B00046,T00046
100399514,12/23/2020,P00023,2,touch n go,23729,B00017,T00017
100399523,12/23/2020,P00045,2,Big Pay,2858,B00007,T00053
100399526,12/23/2020,P00031,5,shopee pay,44585,B00048,T00061
100399526,12/23/2020,P00034,3,credit card,44585,B00048,T00061
100399526,12/23/2020,P00043,3,MAE,44585,B00048,T00061
100399540,12/23/2020,P00023,2,grab pay,48199,B00014,T00077
100399570,12/23/2020,P00011,2,cash,41485,B00016,T00016
100399579,12/23/2020,P00048,3,grab pay,48199,B00011,T00011
100399579,12/23/2020,P00027,3,MAE,48199,B00011,T00011
100399579,12/23/2020,P00012,3,debit card,48199,B00011,T00011
100399707,12/23/2020,P00040,2,debit card,44445,B00003,T00003
100399723,12/23/2020,P00041,1,touch n go,41190,B00017,T00017
100399727,12/23/2020,P00028,2,MAE,5769,B00038,T00038
100399727,12/23/2020,P00021,2,MAE,5769,B00038,T00038
100399727,12/23/2020,P00038,2,touch n go,5769,B00038,T00038
100399727,12/23/2020,P00023,2,boost,5769,B00038,T00038
100399727,12/23/2020,P00036,2,shopee pay,5769,B00038,T00038
100399727,12/23/2020,P00002,2,boost,5769,B00038,T00038
100399784,12/23/2020,P00049,2,Big Pay,32,B00014,T00079
100399796,12/23/2020,P00040,2,debit card,32,B00039,T00039
100399806,12/23/2020,P00043,2,cash,32,B00009,T00009
100399981,12/23/2020,P00031,3,shopee pay,30228,B00035,T00035
100400029,12/23/2020,P00031,2,MAE,60635,B00001,T00001
100400054,12/23/2020,P00020,2,cash,53629,B00031,T00064
100400098,12/23/2020,P00024,2,cash,15672,B00025,T00069
100400127,12/23/2020,P00043,2,shopee pay,15672,B00021,T00021
100400184,12/23/2020,P00047,2,shopee pay,27311,B00012,T00012
100400194,12/23/2020,P00025,2,grab pay,54100,B00012,T00012
100400194,12/23/2020,P00002,2,credit card,54100,B00012,T00012
100400195,12/23/2020,P00026,2,shopee pay,44445,B00024,T00024
100400275,12/23/2020,P00040,2,touch n go,41914,B00031,T00031
100400275,12/23/2020,P00030,2,credit card,41914,B00031,T00031
100400275,12/23/2020,P00024,2,grab pay,41914,B00031,T00031
100400291,12/23/2020,P00029,2,touch n go,44445,B00021,T00021
100400340,12/23/2020,P00042,2,boost,15672,B00024,T00024
100400419,12/23/2020,P00027,2,credit card,58937,B00007,T00007
100400434,12/23/2020,P00048,1,boost,1423,B00012,T00012
100400441,12/23/2020,P00030,2,debit card,58937,B00037,T00037
100400501,12/23/2020,P00028,3,boost,7915,B00050,T00050
100400501,12/23/2020,P00043,3,debit card,7915,B00050,T00050
100400501,12/23/2020,P00014,3,boost,7915,B00050,T00050
100400505,12/23/2020,P00007,2,cash,54862,B00007,T00053
100400505,12/23/2020,P00002,2,touch n go,54862,B00007,T00053
100400505,12/23/2020,P00001,2,MAE,54862,B00007,T00053
100400505,12/23/2020,P00041,2,shopee pay,54862,B00007,T00053
100400519,12/23/2020,P00016,2,MAE,53629,B00008,T00078
100400558,12/23/2020,P00006,2,cash,44445,B00047,T00047
100400558,12/23/2020,P00003,2,grab pay,44445,B00047,T00047
100400645,12/23/2020,P00014,2,touch n go,60418,B00013,T00013
100400645,12/23/2020,P00011,2,shopee pay,60418,B00013,T00013
100400724,12/23/2020,P00044,3,MAE,32,B00015,T00015
100400755,12/23/2020,P00047,2,cash,23729,B00018,T00018
100400770,12/23/2020,P00046,5,credit card,32,B00009,T00009
100400823,12/23/2020,P00002,2,shopee pay,23660,B00003,T00003
100400846,12/23/2020,P00002,3,Big Pay,58222,B00008,T00008
100400846,12/23/2020,P00042,3,Big Pay,58222,B00008,T00008
100400846,12/23/2020,P00008,3,grab pay,58222,B00008,T00008
100400846,12/23/2020,P00009,5,boost,58222,B00008,T00008
100400846,12/23/2020,P00025,3,debit card,58222,B00008,T00008
100400846,12/23/2020,P00026,3,credit card,58222,B00008,T00008
100400846,12/23/2020,P00033,3,Big Pay,58222,B00008,T00008
100400846,12/23/2020,P00012,3,Big Pay,58222,B00008,T00008
100400862,12/23/2020,P00033,3,touch n go,32,B00014,T00014
100400866,12/23/2020,P00026,2,debit card,48199,B00017,T00017
100400878,12/23/2020,P00049,2,Big Pay,48199,B00009,T00009
100400903,12/23/2020,P00004,1,shopee pay,48199,B00032,T00032
100400905,12/23/2020,P00002,3,grab pay,32,B00002,T00002
100400910,12/23/2020,P00024,3,debit card,32,B00002,T00002
100400925,12/23/2020,P00014,3,Big Pay,32,B00012,T00012
100400998,12/23/2020,P00018,3,cash,2858,B00035,T00035
100400998,12/23/2020,P00015,3,MAE,2858,B00035,T00035
100400998,12/23/2020,P00031,2,MAE,2858,B00035,T00035
100400998,12/23/2020,P00036,3,credit card,2858,B00035,T00035
100400998,12/23/2020,P00050,3,Big Pay,2858,B00035,T00035
100400998,12/23/2020,P00008,3,debit card,2858,B00035,T00035
100400998,12/23/2020,P00005,3,shopee pay,2858,B00035,T00035
100400998,12/23/2020,P00017,2,touch n go,2858,B00035,T00035
100400998,12/23/2020,P00035,2,MAE,2858,B00035,T00035
100400998,12/23/2020,P00048,2,debit card,2858,B00035,T00035
100401000,12/23/2020,P00032,3,debit card,8744,B00036,T00036
100401021,12/23/2020,P00005,2,Big Pay,32,B00045,T00045
100401022,12/23/2020,P00012,2,Big Pay,44445,B00007,T00053
100401022,12/23/2020,P00013,2,shopee pay,44445,B00007,T00053
100401036,12/23/2020,P00025,1,cash,32,B00033,T00033
100401061,12/23/2020,P00042,3,MAE,820,B00004,T00004
100401061,12/23/2020,P00033,2,touch n go,820,B00004,T00004
100401061,12/23/2020,P00026,3,boost,820,B00004,T00004
100401061,12/23/2020,P00044,2,grab pay,820,B00004,T00004
100401065,12/23/2020,P00026,1,credit card,32,B00027,T00027
100401083,12/23/2020,P00020,2,MAE,19739,B00032,T00059
100401135,12/23/2020,P00006,3,debit card,8744,B00033,T00076
100401135,12/23/2020,P00028,3,debit card,8744,B00033,T00076
100401166,12/23/2020,P00025,3,Big Pay,32,B00048,T00068
100401212,12/23/2020,P00041,3,MAE,3256,B00044,T00073
100401226,12/23/2020,P00018,3,debit card,3256,B00028,T00056
100401241,12/23/2020,P00016,2,boost,51336,B00021,T00021
100401241,12/23/2020,P00013,2,debit card,51336,B00021,T00021
100401272,12/23/2020,P00013,3,boost,4797,B00029,T00075
100401272,12/23/2020,P00045,3,credit card,4797,B00029,T00075
100401333,12/23/2020,P00027,2,credit card,2478,B00015,T00015
100401397,12/23/2020,P00030,2,Big Pay,54459,B00045,T00045
100401397,12/23/2020,P00048,2,grab pay,54459,B00045,T00045
100401397,12/23/2020,P00001,2,debit card,54459,B00045,T00045
100401397,12/23/2020,P00040,2,touch n go,54459,B00045,T00045
100401601,12/23/2020,P00047,1,MAE,45300,B00007,T00007
100401666,12/23/2020,P00027,3,debit card,48559,B00020,T00020
100401683,12/23/2020,P00036,2,boost,45300,B00030,T00030
100401703,12/23/2020,P00031,3,debit card,59210,B00043,T00063
100401703,12/23/2020,P00048,3,shopee pay,59210,B00043,T00063
100401703,12/23/2020,P00025,3,touch n go,59210,B00043,T00063
100401703,12/23/2020,P00018,3,credit card,59210,B00043,T00063
100401731,12/23/2020,P00037,3,Big Pay,56449,B00047,T00047
100401754,12/23/2020,P00033,2,debit card,56449,B00039,T00039
100401763,12/23/2020,P00011,3,shopee pay,56449,B00021,T00021
100401779,12/23/2020,P00015,3,grab pay,56449,B00026,T00026
100401799,12/23/2020,P00001,2,touch n go,56449,B00007,T00007
100401814,12/23/2020,P00019,2,shopee pay,56449,B00028,T00056
100401824,12/23/2020,P00031,3,MAE,56449,B00026,T00026
100401837,12/23/2020,P00037,2,boost,56449,B00042,T00042
100401881,12/23/2020,P00046,2,boost,56449,B00018,T00018
100401890,12/23/2020,P00047,2,grab pay,56449,B00020,T00065
100401901,12/23/2020,P00034,2,MAE,56449,B00023,T00023
100401969,12/24/2020,P00013,3,debit card,41594,B00020,T00020
100402026,12/24/2020,P00010,2,credit card,48199,B00015,T00015
100402040,12/24/2020,P00032,2,Big Pay,48199,B00032,T00059
100402047,12/24/2020,P00013,2,shopee pay,2478,B00049,T00049
100402106,12/24/2020,P00035,3,touch n go,58937,B00009,T00009
100402122,12/24/2020,P00020,2,touch n go,2478,B00050,T00050
100402139,12/24/2020,P00036,2,MAE,21101,B00011,T00011
100402139,12/24/2020,P00050,2,debit card,21101,B00011,T00011
100402286,12/24/2020,P00010,2,boost,44950,B00045,T00045
100402287,12/24/2020,P00028,2,boost,59587,B00004,T00004
100402321,12/24/2020,P00043,2,grab pay,59587,B00050,T00050
100402345,12/24/2020,P00023,3,MAE,59587,B00036,T00036
100402345,12/24/2020,P00041,3,debit card,59587,B00036,T00036
100402349,12/24/2020,P00040,2,shopee pay,59158,B00014,T00060
100402361,12/24/2020,P00034,6,touch n go,59587,B00009,T00009
100402387,12/24/2020,P00007,3,cash,59587,B00012,T00012
100402394,12/24/2020,P00046,3,MAE,59587,B00035,T00035
100402401,12/24/2020,P00015,3,grab pay,59587,B00002,T00002
100402420,12/24/2020,P00044,3,debit card,23729,B00030,T00030
100402421,12/24/2020,P00033,2,Big Pay,10896,B00029,T00029
100402422,12/24/2020,P00025,3,debit card,23729,B00030,T00071
100402424,12/24/2020,P00041,2,shopee pay,23729,B00036,T00036
100402431,12/24/2020,P00005,3,boost,23729,B00035,T00035
100402433,12/24/2020,P00012,3,shopee pay,23729,B00015,T00015
100402439,12/24/2020,P00045,2,debit card,3377,B00027,T00027
100402439,12/24/2020,P00012,2,cash,3377,B00027,T00027
100402444,12/24/2020,P00005,2,grab pay,11136,B00019,T00058
100402444,12/24/2020,P00026,3,boost,11136,B00019,T00058
100402446,12/24/2020,P00016,2,cash,59587,B00003,T00003
100402474,12/24/2020,P00021,5,grab pay,44739,B00030,T00030
100402474,12/24/2020,P00002,3,MAE,44739,B00030,T00030
100402474,12/24/2020,P00023,5,cash,44739,B00030,T00030
100402500,12/24/2020,P00017,3,touch n go,8744,B00047,T00047
100402504,12/24/2020,P00047,3,cash,58583,B00034,T00034
100402537,12/24/2020,P00024,2,Big Pay,820,B00045,T00045
100402540,12/24/2020,P00020,2,touch n go,820,B00023,T00023
100402607,12/24/2020,P00046,3,credit card,8410,B00032,T00059
100402607,12/24/2020,P00031,3,debit card,8410,B00032,T00059
100402607,12/24/2020,P00036,3,Big Pay,8410,B00032,T00059
100402607,12/24/2020,P00025,3,cash,8410,B00032,T00059
100402607,12/24/2020,P00033,3,credit card,8410,B00032,T00059
100402607,12/24/2020,P00040,3,shopee pay,8410,B00032,T00059
100402607,12/24/2020,P00012,3,Big Pay,8410,B00032,T00059
100402607,12/24/2020,P00003,3,Big Pay,8410,B00032,T00059
100402607,12/24/2020,P00013,3,grab pay,8410,B00032,T00059
100402607,12/24/2020,P00026,3,grab pay,8410,B00032,T00059
100402607,12/24/2020,P00037,3,credit card,8410,B00032,T00059
100402607,12/24/2020,P00027,3,shopee pay,8410,B00032,T00059
100402607,12/24/2020,P00023,3,boost,8410,B00032,T00059
100402607,12/24/2020,P00043,3,cash,8410,B00032,T00059
100402636,12/24/2020,P00032,2,credit card,23660,B00030,T00071
100402677,12/24/2020,P00025,2,credit card,800,B00012,T00012
100402681,12/24/2020,P00032,2,Big Pay,758,B00030,T00030
100402681,12/24/2020,P00041,2,touch n go,758,B00030,T00030
100402698,12/24/2020,P00016,2,boost,2007,B00034,T00034
100402698,12/24/2020,P00018,2,shopee pay,2007,B00034,T00034
100402704,12/24/2020,P00044,1,boost,59694,B00011,T00011
100402720,12/24/2020,P00042,2,MAE,32,B00022,T00070
100402720,12/24/2020,P00037,2,cash,32,B00022,T00070
100402720,12/24/2020,P00027,2,shopee pay,32,B00022,T00070
100402729,12/24/2020,P00002,2,credit card,48199,B00013,T00013
100402742,12/24/2020,P00009,2,Big Pay,1423,B00025,T00025
100402751,12/24/2020,P00042,2,credit card,42083,B00017,T00017
100402762,12/24/2020,P00033,3,MAE,60251,B00043,T00043
100402762,12/24/2020,P00037,2,grab pay,60251,B00043,T00043
100402788,12/24/2020,P00024,2,Big Pay,1423,B00031,T00031
100402795,12/24/2020,P00001,1,cash,48759,B00025,T00069
100402809,12/24/2020,P00017,3,grab pay,48199,B00015,T00015
100402809,12/24/2020,P00001,2,MAE,48199,B00015,T00015
100402836,12/24/2020,P00038,2,debit card,2007,B00017,T00017
100402854,12/24/2020,P00008,2,credit card,2007,B00006,T00057
100402856,12/24/2020,P00028,3,shopee pay,41914,B00016,T00016
100402984,12/24/2020,P00033,2,shopee pay,58560,B00030,T00071
100402984,12/24/2020,P00025,2,Big Pay,58560,B00030,T00071
100403034,12/24/2020,P00008,2,debit card,42485,B00018,T00018
100403034,12/24/2020,P00031,2,debit card,42485,B00018,T00018
100403034,12/24/2020,P00032,2,boost,42485,B00018,T00018
100403063,12/24/2020,P00020,2,touch n go,1423,B00002,T00002
100403077,12/24/2020,P00031,2,Big Pay,42485,B00043,T00063
100403077,12/24/2020,P00044,2,grab pay,42485,B00043,T00063
100403077,12/24/2020,P00025,2,cash,42485,B00043,T00063
100403122,12/24/2020,P00004,2,shopee pay,1423,B00031,T00064
100403128,12/24/2020,P00032,3,grab pay,58937,B00022,T00067
100403128,12/24/2020,P00012,3,cash,58937,B00022,T00067
100403141,12/24/2020,P00048,3,credit card,58937,B00012,T00012
100403141,12/24/2020,P00043,3,MAE,58937,B00012,T00012
100403163,12/24/2020,P00002,2,Big Pay,47,B00018,T00018
100403183,12/24/2020,P00039,2,shopee pay,64,B00026,T00026
100403183,12/24/2020,P00008,2,boost,64,B00026,T00026
100403183,12/24/2020,P00022,2,Big Pay,64,B00026,T00026
100403205,12/24/2020,P00007,2,MAE,60795,B00043,T00043
100403205,12/24/2020,P00046,2,cash,60795,B00043,T00043
100403214,12/24/2020,P00036,2,cash,1423,B00038,T00038
100403228,12/24/2020,P00033,1,cash,15442,B00018,T00018
100403233,12/24/2020,P00028,2,cash,60947,B00030,T00071
100403233,12/24/2020,P00017,2,boost,60947,B00030,T00071
100403233,12/24/2020,P00009,2,grab pay,60947,B00030,T00071
100403238,12/24/2020,P00039,2,debit card,1562,B00037,T00037
100403238,12/24/2020,P00019,2,debit card,1562,B00037,T00037
100403238,12/24/2020,P00022,2,debit card,1562,B00037,T00037
100403267,12/24/2020,P00042,3,Big Pay,41914,B00016,T00016
100403267,12/24/2020,P00009,3,cash,41914,B00016,T00016
100403271,12/24/2020,P00036,3,cash,53629,B00033,T00076
100403278,12/24/2020,P00046,2,grab pay,4102,B00039,T00039
100403278,12/24/2020,P00042,2,credit card,4102,B00039,T00039
100403278,12/24/2020,P00036,2,cash,4102,B00039,T00039
100403278,12/24/2020,P00028,2,cash,4102,B00039,T00039
100403278,12/24/2020,P00002,3,debit card,4102,B00039,T00039
100403278,12/24/2020,P00023,3,touch n go,4102,B00039,T00039
100403282,12/24/2020,P00031,2,cash,1423,B00012,T00012
100403285,12/24/2020,P00034,3,MAE,44619,B00009,T00009
100403296,12/24/2020,P00049,3,touch n go,44619,B00035,T00035
100403307,12/24/2020,P00039,2,debit card,44619,B00003,T00003
100403309,12/24/2020,P00011,3,debit card,44445,B00019,T00066
100403319,12/24/2020,P00049,2,touch n go,55589,B00045,T00045
100403319,12/24/2020,P00024,2,boost,55589,B00045,T00045
100403321,12/24/2020,P00024,2,MAE,44619,B00012,T00012
100403326,12/24/2020,P00027,3,shopee pay,44619,B00029,T00075
100403341,12/24/2020,P00009,3,cash,44619,B00008,T00008
100403356,12/24/2020,P00046,2,cash,44619,B00014,T00077
100403390,12/24/2020,P00022,2,touch n go,44619,B00012,T00012
100403403,12/24/2020,P00004,3,credit card,8687,B00010,T00074
100403403,12/24/2020,P00023,3,credit card,8687,B00010,T00074
100403403,12/24/2020,P00046,5,touch n go,8687,B00010,T00074
100403404,12/24/2020,P00030,2,boost,44619,B00035,T00035
100403405,12/24/2020,P00034,2,grab pay,44445,B00037,T00037
100403405,12/24/2020,P00012,2,Big Pay,44445,B00037,T00037
100403405,12/24/2020,P00025,2,debit card,44445,B00037,T00037
100403411,12/24/2020,P00020,2,Big Pay,42485,B00032,T00032
100403411,12/24/2020,P00049,2,Big Pay,42485,B00032,T00032
100403411,12/24/2020,P00048,2,Big Pay,42485,B00032,T00032
100403416,12/24/2020,P00048,2,touch n go,44619,B00039,T00039
100403423,12/24/2020,P00035,2,cash,44619,B00007,T00053
100403444,12/24/2020,P00020,3,credit card,44619,B00002,T00002
100403476,12/24/2020,P00024,2,MAE,44619,B00010,T00010
100403480,12/24/2020,P00023,5,shopee pay,44739,B00032,T00032
100403480,12/24/2020,P00047,3,Big Pay,44739,B00032,T00032
100403480,12/24/2020,P00002,5,credit card,44739,B00032,T00032
100403489,12/24/2020,P00037,2,Big Pay,55651,B00049,T00049
100403498,12/24/2020,P00045,2,credit card,44619,B00044,T00044
100403502,12/24/2020,P00002,2,boost,42485,B00044,T00073
100403502,12/24/2020,P00001,2,MAE,42485,B00044,T00073
100403502,12/24/2020,P00010,2,boost,42485,B00044,T00073
100403521,12/24/2020,P00041,2,shopee pay,44619,B00034,T00034
100403523,12/24/2020,P00048,1,touch n go,24696,B00001,T00054
100403524,12/24/2020,P00036,2,debit card,44445,B00029,T00029
100403524,12/24/2020,P00022,2,cash,44445,B00029,T00029
100403524,12/24/2020,P00037,2,credit card,44445,B00029,T00029
100403536,12/24/2020,P00047,3,shopee pay,42485,B00044,T00073
100403536,12/24/2020,P00002,3,touch n go,42485,B00044,T00073
100403536,12/24/2020,P00022,3,credit card,42485,B00044,T00073
100403548,12/24/2020,P00044,3,Big Pay,44619,B00038,T00038
100403553,12/24/2020,P00011,2,cash,19739,B00022,T00022
100403559,12/24/2020,P00033,2,debit card,60669,B00041,T00055
100403569,12/24/2020,P00049,2,cash,44619,B00018,T00018
100403572,12/24/2020,P00018,2,grab pay,1423,B00033,T00076
100403582,12/24/2020,P00003,2,grab pay,44619,B00030,T00071
100403585,12/24/2020,P00004,2,boost,44445,B00015,T00015
100403585,12/24/2020,P00035,2,shopee pay,44445,B00015,T00015
